题目,朝代,作者,内容,来源,词牌
"浪淘沙令","宋","吴文英","灯火雨中船。客思绵绵。离亭春草又秋烟。似与轻鸥盟未了，来去年年。往事一潸然。莫过西园。凌波香断绿苔钱。燕子不知春事改，时立秋千。","Werneror",""
"浪淘沙令","宋","张先","肠断送韶华。为惜杨花。雪球摇曳逐风斜。容易著人容易去，飞过谁家。聚散苦咨嗟。无计留他。行人洒泪滴流霞。今日画堂歌舞地，明日天涯。","Werneror",""
"浪淘沙令","宋","张炎","寒食不多时。燕燕才归。杏花零落水痕肥。浅碧分山初过雨，一霎晴晖。闲折小桃枝。蝶也相随。晚妆不合整蛾眉。蓦忽思量张敞画，又被愁知。","Werneror",""
"浪淘沙令","宋","李祁","拍手趁西风。惊起乖龙。青山绿水古今同。唯有一轮山上月，长照江中。一点落金钟。浑似虚空。道人不住有云峰。但是人家清酒瓮，行处相逢。","Werneror",""
"浪淘沙令","宋","李振祖","春在画桥西。画舫轻移。粉香何处度涟漪。认得一船杨柳外，帘影垂垂。谁倚碧阑低。酒晕双眉。鸳鸯并浴燕交飞。一片闲情春水隔，斜日人归。","Werneror",""
"浪淘沙令","宋","李莱老","榆火换新烟。翠柳朱檐。东风吹得落花颠。帘影翠梭悬绣带，人倚秋千。犹忆十年前。西子湖边。斜阳吹入画楼船。归醉夜堂歌舞月，拼却春眠。","Werneror",""
"浪淘沙令","宋","李彭老","泼火雨初晴。草色青青。傍檐垂柳卖春饧。画舫载花花解语，绾燕吟莺。箫鼓入西泠。一片轻阴。钿车罗盖竞归城。别有水窗人唤酒，弦月初生。","Werneror",""
"浪淘沙令","宋","李曾伯","昨夜雨兼风。断送残红。老寒犹自著帘栊。为问香篝人语道，翠被还重。何处有疏钟。惊起匆匆。惜春休放酒杯空。芳草天涯寒食又，归兴尤醲。","Werneror",""
"浪淘沙令","宋","陈三聘","风雨晚春天。芳兴慵悭。浅红稠绿满园间。独有梨花三四朵，留住春寒。年少跃金鞍。咫尺关山。倦飞如我已知还。洒向东风千点泪，衣上重看。","Werneror",""
"浪淘沙令","宋","周文璞","还了酒家钱。便好安眠。大槐宫里著貂蝉。行到江南知是梦，雪压渔船。盘礴古梅边。也信前缘。鹅黄雪白又醒然。一事最奇君听取。明日新年。","Werneror",""
"浪淘沙令","宋","周密","芳草碧茸茸。染恨无穷。一春心事雨声中。窄索宫罗寒尚峭，闲倚熏笼。犹记粉阑东。同醉香丛。金鞍何处骤骅骢。袅袅绿窗残梦断，红杏东风。","Werneror",""
"浪淘沙令","宋","范成大","黯淡养花天。小雨能悭。烟轻云薄有无间。官柳丝丝都绿遍，犹有春寒。空翠湿征鞍。马首千山。多情若是肯俱还。别有玉杯承露冷，留共君看。","Werneror",""
"浪淘沙令","宋","侯寘","晓日掠轻云。霜瓦鳞鳞。六朝山色俨如新。家在洞庭南畔住，身在江滨。华发照乌巾。无意寻春。空将两袖拂飞尘。可惜梅花开近路，恼尽行人。","Werneror",""
"浪淘沙令","宋","姜特立","春事有来期。且喜春归。问春何似去年时。报道今年春意好，随分开眉。往事莫伤悲。光景如飞。十分潘鬓已成丝。幸是风流犹未减，且醉芳菲。","Werneror",""
"浪淘沙令","宋","洪子大","上苑又春残。樱颗如丹。明光宫里水晶盘。想得退朝花底散，宣赐千官。往事记金銮。荔子难攀。多情更有酪浆寒。蜀客筠笼相赠处，愁忆长安。","Werneror",""
"浪淘沙令","宋","赵子发","约素小腰身。不奈伤春。疏梅影下晚妆新。袅袅娉娉何样似，一缕轻云。歌巧动朱唇。字字娇嗔。桃花深处一通津。怅望瑶台清夜月，还送归轮。","Werneror",""
"浪淘沙令","宋","赵长卿","绿树转鸣禽。已是春深。杨花庭院日阴阴。帘外飞来双语燕，不寄归音。旧事懒追寻。空惹芳心。天涯消息远沈沈。记得年时中酒后，直至而今。","Werneror",""
"浪淘沙令","宋","赵缩手","损屋一间儿。好与支持。休教风雨等闲欺。觅个带修安稳路，休遣人知。须是着便宜。运转临时。祆知险里却防危。透得玄关归去路，方步云梯。","Werneror",""
"浪淘沙令","宋","谢懋","黄道雨初乾。霁霭空蟠。东风杨柳碧毵毵。燕子不归花有恨，小院春寒。倦客亦何堪。尘满征衫。明朝野水几重山。归梦已随芳草绿，先到江南。","Werneror",""
"浪淘沙令","宋","韩维","饱食日□□。□上危亭。东风昨夜入□□。□□雪晴云□□，□遍银屏。回首叹劳生。□鼎相承。皇恩早晚□□□。□□陂边垂钓手，不负幽情。","Werneror",""
"浪淘沙令","宋","蔡伸","楼下水潺湲。楼外屏山。淡烟笼月晚凉天。曾共玉人携素手，同倚阑干。云散梦难圆。幽恨绵绵。旧游重到忍重看。负你一生多少泪，月下花前。","Werneror",""
"浪淘沙令","宋","柳永","有个人人。飞燕精神。急锵环佩上华裀。促拍尽随红袖举，风柳腰身。簌簌轻裙。妙尽尖新。曲终独立敛香尘。应是西施娇困也，眉黛双颦。","Werneror",""
"减字木兰花","宋","沈瀛","乘流坎止。住个斋儿无愠喜。竹引清风。透入虚窗窍窍通。仰天酌酒。万八千年磐古寿。身在无何。只这斋儿已自多。蓬门居止。竹见宾来先啸喜。窗外敲风。果有宾朋姓字通。莫嫌村酒。且祝佳宾万千寿。无用辞何。日出明朝事更多。停杯且止。斋里百无为客喜。冷淡文风。只有狂言数百通。不须载酒。粗有五车聊当寿。莫笑予何。空恁贪多嚼不多。或行或止。难得人间相聚喜。一日分风。千里如何信息通。再倾寿酒。五福从来先说寿。其次云何。直至三公未足多。渊明酒止。莫信渠言心妄喜。达士高风。只说三杯大道通。不如饮酒。人世岂能金石寿。无奈渠何。赢得尊前笑语多。老而不止。三岁发蒙心已喜。朴略其风。裴楷王戎简要通。昏如醉酒。羞见总龟灵且寿。笑杀常何。空有闲言长语多。不能者止。百念灰心无所喜。暖日和风。手把奇文诵数通。老来怯酒。欲保残生期养寿。少恕予何。近日衰翁病觉多。且安汝止。快活心中惟法喜。一处通风。万别千差处处通。腐肠是酒。伐性蛾眉徒损寿。诗到阴何。刬地乱丝头绪多。不如知止。看尽世间无可喜。心热生风。王老门前问仲通。六经如酒。一句中人仁者寿。仁道伊何。要处还他静处多。动而思止。止即患生徒自喜。试举幡风。未举之前说已通。携瓶沽酒。却著衫来为我寿。者也之何。赚却阎浮世上多。圣经五止。止向丘隅黄鸟喜。广大儒风。一贯三才万类通。太羹玄酒。圣域能跻民域寿。支派从何。关内濂溪洛涧多。定而后止。善到止时心地喜。鱼跃鸢风。此理昭然上下通。好如好酒。欲似人常心欲寿。若到兹何。治国治家用处多。气升气止。引得丹元童子喜。耳里闻风。知是泥丸一窍通。危楼宴酒。不觉黄芽生蕊寿。芽长如何。只觉金花罩体多。琴心和止。姹女与君相对喜。窗牖藏风。每唤其名应即通。玉英金酒。更唤黄婆同饮寿。莫讳人何。见说婴儿屋里多。工夫莫止。脱得壳儿方是喜。不识真风。只说双关夹脊通。氤氲似酒。元气本同天地寿。君可能何。一跃红楼好处多。擎拳仰止。不是凡人名尹喜。道骨仙风。与帝神游结信通。献花跪酒。清彻云璈歌益寿。所愿维何。愿得升平乐事多。雨难禁止。恼得衰翁浑没喜。一夜南风。北望苕溪震泽通。只鸡斗酒。且为晚禾生日寿。不奈之何。今岁田畴晚底多。荷公临止。宾客惯看儿亦喜。歌雅歌风。通鉴通书又史通。欲相酹酒。瓦缶田家羞出寿。甚欲舟何。愧没瑶觞玉斝多。棋枰响止。胜负岂能全两喜。不竞南风。忽尔三生六劫通。客方对酒。一片捷音来自寿。甚快人何。大胜呼卢百万多。鸡鸣弗止。弗到天明心弗喜。投辖成风。壑谷吾公宜弗通。齐盟歃酒。扬觯先听方饮寿。盟载言何。卜昼三杯不用多。适然萃止。不待灯花先报喜。不速真风。且免毛生不为通。诗歌棋酒。真正清欢真正寿。事事真何。更得真真真更多。","Werneror",""
"减字木兰花","宋","无名氏","庭梅初绽。风递幽香清更远。别有孤根。不待阳和一点恩。雪中风韵。皓质冰姿真莹静。月下精神。来到窗前疑是君。疏梅风韵。不许游蜂飞蝶近。要识芳容。除向瑶台月下逢。尊前一见。换尽平生桃李眼。却笑襄王。楚梦无踪空断肠。山城驿近。又报寒梅传驿信。远水孤村。月下何人与断魂。幽芳在手。花木无情那得瘦。似此天真。好赠东阳姓沈人。香肌清瘦。泪湿轻红疏雨后。笑靥微开。宿雨微醺越女腮。多情无奈。玉管休吹帘影外。薄晚池台。惆怅繁华梦里来。东君有待。留得一枝香雪在。晚日融融。只恐轻酥暖渐熔。歌催管送。芳酒一尊谁与共。寂寞墙东。潇洒黄昏满院风。园林衰槁。一品梅花开太早。紫蕊檀心。独占中央色似金。幽香清远。对景开尊同赏玩。雅称仙姿。莫是多情染相思。","Werneror",""
"减字木兰花","宋","陈三聘","凝云不动。玉海无声千丈冻。来倚阑干。襟袖凭虚彻骨寒。归心易折。后夜月明应恨别。罨画图边。著我披蓑上钓船。东篱黄菊。细捻香枝人事熟。少缓芳尊。且醉侬家曲米春。老人斋戒。底事新来移角带。归梦相关。明月松江万顷宽。盈盈袅袅。欲问卿卿还好好。无奈娇何。摺摺湘裙薄薄罗。尊前顾曲。舞作回风花拍促。压尽时流。棋里输伊一百筹。先生困熟。万卷书中聊托宿。似怯清寒。更爇都梁向博山。游仙梦杳。啼鸟声中春又晓。未著乌纱。独坐溪亭数落花。殷勤举白。昨夜东风犹有雪。莫恨春迟。曾见梅花第一枝。阴晴未决。早晚清明新火活。梦绕秦楼。欲趁归潮上客舟。","Werneror",""
"减字木兰花","宋","范成大","玉烟浮动。银阙三山连海冻。翠袖阑干。不怕楼高酒力寒。双松冻折。忽忆衰翁容易别。想见鸥边。压损年时小钓船。折残金菊。枨子香时新酒熟。谁伴芳尊。先问梅花借小春。道人破戒。染酒题诗金凤带。愁病相关。不似年时酒量宽。波娇鬓袅。中隐堂前人意好。不奈春何。拚却轻寒透薄罗。剪梅新曲。欲断还联三叠促。围坐风流。饶我尊前第一筹。枕书睡熟。珍重月明相伴宿。宝鸭金寒。香满围屏宛转山。鸡人声杳。瑶井玉绳相对晓。黯淡窗纱。却下风帘护烛花。腊前三白。春到西园还见雪。红紫花迟。借作东风万玉枝。归田计决。麦饭熟时应快活。身在高楼。心在山阴一叶舟。","Werneror",""
"减字木兰花","宋","贺铸","春容秀润。二十四番花有信。鸾镜佳人。得得浓妆样样新。情无远近。水阔山长分不尽。一断音尘。泪眼花前只见春。闲情减旧。无奈伤春能作瘦。桂楫兰舟。几送人归我滞留。西门官柳。满把青青临别手。谁共登楼。分取烟波一段愁。南园清夜。临水朱阑垂柳下。从坐莲花。潋滟觥船泛露华。酒阑歌罢。双□前愁东去也。回想人家。芳草平桥一径斜。多情多病。万斛闲愁量有剩。一顾倾城。惟觉尊前笑不成。探香幽径。好住东风谁主领。多谢流莺。欲别频啼四五声。","Werneror",""
"减字木兰花","宋","姚述尧2","井梧飞早。一雁横空天更好。才子寻幽。争把新诗断送秋。浮生鸥没。莫为尘劳轻度日。倒载何妨。唱彻凉州月在旁。烟收云敛。极目遥岑三四点。过了重阳。篱下残花未褪黄。郑庄好客。故遣红妆飞大白。月满回廊。饮散歌阑已断肠。琴堂无事。满酌金罍承帝祉。乐奏箫韶。更与封人共祝尧。君王万岁。岁岁今朝歌既醉。主圣臣贤。从此鸿图万万年。","Werneror",""
"减字木兰花","宋","晏几道","长亭晚送，都似绿窗前日梦。小字还家，恰应红灯昨夜花。良时易过，半镜流年春欲破。往事难忘，一枕高楼到夕阳。留春不住，恰似年光无味处。满眼飞英，弹指东风太浅情。筝弦未稳，学得新声难破恨。转枕花前，且占香红一夜眠。长杨辇路，绿满当年携手处。试逐春风，重到宫花花树中。芳菲绕遍，今日不如前日健。酒罢凄凉，新恨犹添旧恨长。","Werneror",""
"减字木兰花","宋","陈瓘","大江北去。未到沧溟终不住。淮水东流。日夜朝宗亦未休。香炉烟袅。浓淡卷舒终不老。寸碧千钟。人醉华胥月色中。华胥月色。万水千山同一白。南北相望。独醉香山旧草堂。淮岑妙境。十载醺酣犹未醒。一腹便便。也读春秋也爱眠。","Werneror",""
"减字木兰花","宋","吕渭老","雨帘高卷。芳树阴阴连别馆。凉气侵楼。蕉叶荷枝各自秋。前溪夜舞。化作惊鸿留不住。愁损腰肢。一桁香销旧舞衣。明眸巧笑。坐久更宜灯烛照。小醉辞归。怀抱明明只自知。琐窗重见。桃李春风三月面。怎不思量。折柳孤吟断杀肠。","Werneror",""
"减字木兰花","宋","李之仪","乱魂无据，黯黯只寻来处路。灯尽花残，不觉长更又向阑。几回枕上，那件不曾留梦想。变尽星星，一滴秋霖是一茎。堤长春晚。冉冉浑如云外见。欲语无门。略许莺声隔岸闻。锦屏绣幌。犹待归来留一饷。何事迟迟。直恐游丝惹住伊。","Werneror",""
"减字木兰花","宋","周紫芝","春闲昼永。城下江深山倒影。净扫风埃。收拾烟光入句来。短窗闲倚。身似浮云门似水。谁伴馀年。结得青山一个缘。西山岩桂。常恨香闻烟雨外。何似君家。戏彩堂前早试花。黄金千粟。风撼芳条香馥馥。一剪无多。桃李漫山奈俗何。","Werneror",""
"减字木兰花","宋","赵长卿","阳关唱彻。断尽离肠声哽咽。酒已三巡。今夜王孙是路人。此情难说。莫负等闲风与月。欲问归期。来戴钗头艾虎儿。半窗斜月。茅店萧条灯已灭。床下蛩声。声动凄凉不忍听。终宵无寐。覆去翻来真个是。屈指归期。应是梅花烂熳时。","Werneror",""
"减字木兰花","宋","魏夫人","西楼明月。掩映梨花千树雪。楼上人归。愁听孤城一雁飞。玉人何处。又见江南春色暮。芳信难寻。去后桃花流水深。落花飞絮。杳杳天涯人甚处。欲寄相思。春尽衡阳雁渐稀。离肠泪眼。肠断泪痕流不断。明月西楼。一曲阑干一倍愁。","Werneror",""
